,screen_name,location,position,bogus,age
168,umarnurgat,Batley ,,True,173333597.0
170,fichetechnique,,,True,129532446.0
171,PAULSAU39022947,,,True,8685731.0
172,chrisamdorble,,,True,190258999.0
173,TsuboiJerry,Silicon Valley,,True,23505.0
174,Jimnolan2812,Bushey,,True,9233302.0
175,ali2002mr1,,,True,8914222.0
177,ATHE1STP0WER,Here.In front of you.,,True,121948974.0
178,badboy_london1,,,True,127532470.0
179,marburdrava,,,True,149255259.0
180,damawa42,West Hampstead,,True,229427388.0
181,JohnOBrennan2,"Maynooth, Ireland. Foynes. ",,True,72267686.0
182,ri_sanfri,"Santiago, Chile",,True,196061531.0
183,buster_pitts,"Cherry Valley, MA",,True,909909.0
184,jpfallon27,Ashford Middlesex ,,True,216918302.0
185,apirlot,Saint-Sulpice,,True,226769052.0
187,Galafoxes,Scottish Borders,,True,160484018.0
190,desdelboy,,,True,219922366.0
192,_SavannahW,Hull,,True,136356770.0
193,NTarnopolsky,Jerusalem,,True,114424183.0
196,michaelpayne771,,,True,1048949.0
197,Rem_Engagement,Nationwide,,True,177145341.0
198,AndrewCrines,Yorkshire and the World,,True,229845041.0
201,ClayGrewTall,YORKSHIRE✔ Brexit✔ Ardbeg✔,,True,37206396.0
202,ebscbwi,"eileenborut,webster, tx",,True,173157579.0
203,Markwr88, England,,True,139374111.0
204,DavethfcDf,Probably the nuclear,,True,95856151.0
205,marcom_creative,"Bath and London, UK",,True,218206059.0
206,AttentionLab,"Durham University, UK",,True,116995085.0
207,JeanMarcVILLER,Riom le Beau,,True,137592192.0
208,bcomininvisible,"In my bed, tweeting",,True,158994781.0
209,MariaRottler,Wien,,True,135299542.0
210,ermocolle,,,True,155197620.0
212,ctertuliarev,VENEZUELA,,True,51362157.0
213,raggagirly,,,True,111327320.0
214,llanosenda,,,True,159530735.0
215,Eli22301003,,,True,26716303.0
217,pauobrador,Països Catalans United Kingdom,,True,203612306.0
218,JeSuisDog,Earth,,True,7694186.0
219,Alpha_GamesYT,The space between spaces,,True,83205974.0
220,HUMPTYSCRUMPTY,"Hampshire, England.",,True,213341168.0
221,adelwtest,,,True,37735383.0
222,Rob_A_McConnell,"North Devon, United Kingdom",,True,215153069.0
223,HatSteeds,,,True,37064781.0
224,LiberalIsland,NOT going away!  ,,True,73202008.0
226,AndDT,,,True,180980825.0
227,Perec_bed,Ukraina,,True,20055610.0
228,kabalissima,,,True,176942794.0
229,antsweeney86,,,True,101110210.0
230,RonanMcCay,,,True,231558462.0
232,FergusMason1,I'm with Clive,,True,160732823.0
233,fartingk21,,,True,105434940.0
234,NotesFromBrazil,Berlin/Santos,,True,93753846.0
237,MountneyClive,Tidworth,,True,27830065.0
238,tashunkawitko2,,,True,150178449.0
239,openomroep,europa,,True,202179108.0
240,SimondForbes,"London, UK, Europe",,True,78116696.0
241,RosGodson,,,True,100694320.0
242,Schreibweh,Berlin und Santos,,True,148057888.0
243,fox1_natalie,,,True,40615187.0
244,GeorgeHThomas,"Twyford, Berkshire",,True,232977829.0
245,gibtsdes,"Edinburgh, Scotland, EU",,True,204594778.0
246,TraderCha,,,True,183292012.0
247,Jefbray,The real world,,True,54221480.0
250,JeremyV2S,,,True,117441205.0
251,wonderlandblog,Los Angeles & London,,True,222421152.0
253,red_roy_,tretower powys.,,True,142835043.0
254,Glen_Youngman,,,True,196044259.0
255,Mike_J_Lord,"Wantage, Oxon",,True,145963882.0
257,Cinzia_Bianco,,,True,92416665.0
258,Pannie321,,,True,56075946.0
259,NOCASHDAY,Europe,,True,176806506.0
260,trickyred7980,"here, there n everywhere",,True,232086947.0
261,Jurgen_Pl0pp,Worthing,,True,146464129.0
262,sellsanthony2,Great Britton,,True,11430390.0
263,openn_world,europa,,True,47726490.0
266,Robbo1992x,International,,True,190335264.0
268,ASDROMAXTER,COLOMBIA,,True,176623392.0
269,IlseSyb,,,True,110515592.0
271,CreaclonDivina,God's Will!!,,True,84415330.0
273,Woking_IN,"Woking, South East",,True,2596275.0
274,rodgernash,,,True,175507792.0
275,scarbro8,,,True,134564514.0
276,rachellybee,"LDN via Leeds, Edin, NM & DC",,True,231215475.0
277,greatlakesforex,North America & London,,True,177566926.0
278,enjrtrader,,,True,3512005.0
279,Stephen_Gash,Carlisle,,True,163854209.0
280,GeraldineMD1,England. Switzerland. France,,True,162212107.0
281,tuxthepenguin1,"Antarctica, South Pole",,True,54781259.0
283,xK4R3Nx,Nowhere,,True,220412786.0
284,RossMclaff67,GLA,,True,171559840.0
285,yarmouthyellow1,,,True,2894237.0
286,DonaldTrumpWall,,,True,63590395.0
287,HarmDevil,,,True,55434872.0
288,jones1lorretta,Hinckley / Birmingham,,True,121005829.0
290,Davey_Stewart,"Burgess Hill, West Sussex, UK",,True,192452250.0
291,elderberryt,,,True,154829133.0
293,PiaGripenberg,,,True,161967095.0
295,tartanpirate1,,,True,47115496.0
296,JohnKennedyJnr,West Country,,True,260992700.0
297,AnnaMariaB87,East London ,,True,225892216.0
298,Cruel_Neighbour,Earth,,True,22735984.0
299,TheHenno,Warrington/London,,True,174814884.0
300,kennychiang,Taipei,,True,275836747.0
301,OneBigCommunity,London-wide,,True,100249487.0
303,PetejPjvale,staffordshire,,True,94393114.0
304,MegLLow,,,True,423470.0
305,lgJackBalerZx,some place sunny....,,True,69360332.0
306,WyreForestUKIP,,,True,41157428.0
307,TommyEnglishman,"Waleshire, England, UK",,True,92032616.0
308,Mick_mfc,,,True,166692893.0
309,jennyriarchi,,,True,2862863.0
310,moys_rey631463,"Aix-en-Provence, Francia",,True,5565551.0
311,rospay15,,,True,40813432.0
312,LaindonTweets,,,True,55607462.0
313,dotski_w,"Ireland, Europe.",,True,173863867.0
314,Crimethink79,,,True,103927773.0
315,sasoli341,,,True,956451.0
316,SalidaDelEuro,,,True,83087490.0
317,ArchieCoomber,,,True,111558493.0
318,tweetsdistilled,,,True,68129066.0
319,Docjp,,,True,229489653.0
320,redsince77,Mansfield Nottinghamshire,,True,155556701.0
323,sid_greatest,,,True,35133051.0
325,nprarobinson1,,,True,1673651.0
326,Evilnihil,Ophthalamia,,True,173484877.0
327,clark7950,,,True,130970936.0
328,lyndapreece,1500m above sea level,,True,233461806.0
329,stevejh48,"East Grinstead, England, UK",,True,232631634.0
330,Boringscience,,,True,140933437.0
331,sloberdobabob," Kent, United Kingdom",,True,65243999.0
333,stephen_hitchin,"UK, EU, Latin America",,True,71497072.0
334,DW_Carrington,,,True,71806882.0
337,62tilou,Earth,,True,20753430.0
338,adambroon42,,,True,66551001.0
340,paigebernadette,,,True,101456051.0
342,StefanoLawrence,,,True,217044355.0
343,adamstickland,,,True,43649349.0
344,RPBlackburn,Castleford-Le-Fylde,,True,136732255.0
345,pufc34,Peterborough,,True,158513092.0
346,MiBizC,Carshalton / London,,True,148134854.0
347,jimbohc,,,True,233249070.0
354,HappyGilmore14,"51.5072° N, 0.1275° W ",,True,219733273.0
355,annicemichelle,,,True,218451556.0
356,UrvashiPrakash,Boardroom,,True,113460197.0
358,84_ki,"South Yorkshire, Sheffield",,True,156736534.0
360,invernessred,"Inverness, Scotland",,True,168086908.0
361,Badmoggy,,,True,56429311.0
362,crybaby_dlvngnr,,,True,19715311.0
363,Stu101093,Carlisle,,True,225854142.0
364,flax92,TX,,True,197948438.0
365,novumdie,,,True,23851037.0
366,Metatone2,,,True,25182554.0
367,AMcGAshington,"Ashington, Northumberland,UK",,True,160623242.0
369,LDINtogether,,,True,14548295.0
370,becky1363,"Bermondsey,",,True,162714788.0
371,simarkuk,"England, UK",,True,25787334.0
372,LWylie85,East Riding of Yorkshire,,True,35954761.0
373,cstones88,Rochdale,,True,134024024.0
374,KennyMatt22,Thailand Bangkok,,True,110651990.0
375,oldham_out_go,,,True,9490143.0
376,mindmentalist1,,,True,2031016.0
377,killhopelaw,North Pennines near Erewhon,,True,230911282.0
378,CrusadeFan,#brexit equals democracy,,True,11449718.0
379,Myiddo,,,True,168957713.0
380,scotleaveeu,"Prestonpans, Scotland",,True,16620836.0
381,aac74,"Warwickshire, UK",,True,262928846.0
382,Adel_alwh,,,True,112960501.0
383,STOMPY16,,,True,5014855.0
384,sustain05,,,True,115031939.0
386,digi051669,,,True,225474630.0
387,RRSnedden,"Alloa, Clackmannanshire",,True,194521214.0
388,xHespera,"Venus, by way of Mars.",,True,31515896.0
389,SimonJenkins30,"Merthyr Tydfil, Wales",,True,107323737.0
391,EastwoodSNP,East Renfrewshire,,True,42633495.0
392,FluffinPuffin,,,True,169642193.0
393,milidim,Here,,True,71069243.0
394,Gillibrand,Wales/ Cymru,,True,234143346.0
396,Walton2R,West London,,True,158856492.0
397,MartinHumbersto,Bedfordshire,,True,123006885.0
398,daisynorfolk,Norfolk ,,True,35386165.0
399,totalkharnage,"West Yorkshire, United Kingdom",,True,247558578.0
400,KnockJohn,Kincardineshire,,True,207651281.0
401,iisheppard,"Rugby, Warwickshire, UK",,True,231407344.0
403,ilovepiesme,here there everywhere,,True,38052504.0
404,Loulou45Grant,London and Paris,,True,126001105.0
406,clauferrero16,,,True,88399379.0
409,HippieDalek,EU,,True,208146305.0
410,GlenisWillmott,"East Midlands, UK / Brussels",,True,202727449.0
411,huWhiteDaily,,,True,16883722.0
412,silverstrivers,,,True,108196297.0
414,Hall1Darren,,,True,19142783.0
416,NewMoneyIt,,,True,55610323.0
417,EnglishSalford,"Salford, England",,True,119079721.0
419,cindilovin,Inside NCIS Headquarters. ,,True,137289086.0
420,MikeBerry46,"Etwall, Dbys, UK",,True,142155891.0
421,Yoostin,"Llanelli, Wales, UK",,True,300485812.0
423,Shamanpoi,YOKOHAMA,,True,145175394.0
424,aewingmsp,,,True,39770225.0
425,Santafanta5,Харьков,,True,30774605.0
426,glopol_analysis,,,True,106819437.0
428,yvonneridley,Jedburgh,,True,248881373.0
429,fazzy30,,,True,229132586.0
430,DNA_Cowboy,Shining city upon the hill,,True,221530827.0
431,ObiWanKinobe,,,True,102434175.0
432,Jefi08,"Bergen, Norge",,True,74936480.0
433,Will_h_keys,The Lake District,,True,180696134.0
435,LilithCrane,,,True,205236397.0
436,lucy_steel98,"Gower, Wales",,True,11796265.0
437,GaryTomWilliams,Rotherhithe Peninsula,,True,261026510.0
438,Afevparis,Paris ,,True,214141935.0
439,FrostMan803,"Columbia, SC",,True,156391745.0
440,Dantherover,,,True,143962188.0
441,ktmaxi,"KENT, UK",,True,194525303.0
442,TheKingJezza,Windsor Castle,,True,233650053.0
443,Beowulf214,Moving Target,,True,64378932.0
444,Hollowdriftwood,,,True,3811800.0
445,judealdridge,Taffs Well,,True,61561685.0
446,andybfc182,Rotherham,,True,195449297.0
447,The405radio,Los Angeles/Orange County,,True,154555085.0
448,fact275,The Anglosphere,,True,154752428.0
449,Babawa1,Kirkcaldy Scotland,,True,163437395.0
451,KellyK22,"Fife, scotland",,True,75096350.0
452,jseths,Dar al-Harb,,True,205046800.0
455,RealTomHoskins,"Weston-super-Mare, England",,True,222326269.0
456,revolution_fr,,,True,12299405.0
457,dr_chris_jones,,,True,118392962.0
458,2008babs,Earth For A Little While ,,True,122804673.0
459,leeboyciclista,,,True,152275421.0
462,DdraigGwyn,Marlow,,True,206196511.0
464,cjs76,"Chorley, UK",,True,231988897.0
465,Charlton_UKIP,Kent & London,,True,151377584.0
467,Collfryn,,,True,203476917.0
468,jwwwwoeo2,,,True,65487535.0
469,mozumozumozu,日本,,True,222248482.0
470,jamie1873, ayrshire,,True,216817240.0
471,PoliahuCDA,Tronno,,True,160881065.0
472,anImaginaryEcho,"4,900mi away from home",,True,137126023.0
473,deVereMortgages,,,True,45129787.0
474,HAL_9000_AI,Cyberspace,,True,8473790.0
475,daniel_orton,Leicester (originally Harlech),,True,257056917.0
476,urarowdy1,,,True,190707588.0
478,JodetAshraf,,,True,124117137.0
479,seusssl,northumberland. uk.,,True,156008850.0
480,patriote_fr_FN,,,True,22048654.0
481,kevtufc,Torquay,,True,286270259.0
482,reedgeoffrey46,bradford,,True,102779597.0
483,washgrove53,Rossett/Worcester,,True,124168861.0
484,blancobello,,,True,191507481.0
485,laloalcaraz,Aztlán,,True,223119577.0
486,Just_Fenton,,,True,91246403.0
487,ohmygouldness,✿ jessie ware & adele adkins ✿,,True,77163761.0
488,topeolowu,,,True,189015671.0
489,davidandvinny,,,True,9428721.0
491,zenodezoeker,,,True,123307732.0
492,KSmith866,preston,,True,136621212.0
493,krchind,"Bury St. Edmunds, Suffolk",,True,201093953.0
494,Rparisee,Toronto ,,True,101019089.0
497,ganma_250,東海地方 （日本 Japan）,,True,193537252.0
498,SquerbSocial,"Boulder, Colorado",,True,93774648.0
499,BrownKnowsMedla,"nashville, tn",,True,125889177.0
500,ScotForBrexit,The civilised West. ,,True,222600884.0
501,SkyNewsTonight,,,True,60271526.0
505,DidYouTellWales,"Colwyn Bay, Wales",,True,36171979.0
507,CockyRobin,,,True,70958605.0
508,lucymayreed,,,True,47679441.0
511,jallorente,"São Paulo, Brasil",,True,219585970.0
512,mm_uscg,"Hampton Roads, VA",,True,139475034.0
514,GreenPeterU,,,True,64555239.0
515,ballaterbboy,m8,,True,234854232.0
516,RealandIllusory,UK - Pakistan - World Citizen,,True,106033188.0
517,GaryCairney,ny • london • paris • munich,,True,166663511.0
518,Lisa_Xmas,"Fleet, Hampshire",,True,165148782.0
519,zeph1,Pennsylvania,,True,270077586.0
520,acmicaa,,,True,88246970.0
521,LandofAngles,,,True,18746367.0
522,Pelicancan,Short Finals,,True,124435273.0
523,_CJEx_,Extremadura,,True,159115420.0
524,How_2PlayGuitar,Devon - England,,True,105089350.0
525,ArthurPalmer1,,,True,131205741.0
526,JR24GP,Chelmsford,,True,122097765.0
527,ShelJones,Bermuda,,True,242213051.0
528,SchoolBoyError_,Outer Heaven,,True,108198421.0
529,AlternautaX,Das Boot,,True,195172679.0
530,gaz_dance,London/Hampshire ,,True,162662468.0
531,Man_named_grey,"Equatorial Leigh, Lancs. ",,True,97919122.0
533,IrelandNorthern,North of / Northern Ireland NI,,True,165199034.0
536,Helen_1605,,,True,129274623.0
537,FingerMonster_9,"Warwick, England",,True,48749232.0
538,darwindisciple,LEEDS LEEDS LEEDS,,True,227518397.0
539,canofwormstwo,,,True,46616349.0
540,WestieSpurs,ENGLAND (wish: Steamboat),,True,117872963.0
542,lucyhegarty,Newbury,,True,168639716.0
546,NainDyffryn,,,True,115831001.0
547,DsSeagie,,,True,84430694.0
548,CodeRedShell,"Earth,Solar System,Milky Way",,True,223792642.0
549,Hisilomiel,,,True,128944311.0
550,Rightousone2015,"Amsterdam, The Netherlands",,True,15436417.0
552,rensini1thfc,"broxbourne , England",,True,127756131.0
554,FLanghi,"Piemonte, Italia",,True,92659605.0
555,JamesPaine20,Atlanta,,True,641294.0
556,Philcastang,,,True,149575462.0
557,Michael_Taylor_,Trafford & Manchester,,True,66970459.0
558,ismiseedleonard,"Roscommon, Ireland",,True,172234970.0
559,DanielAirey30,,,True,123407556.0
560,Udders38,"Halesowen, England",,True,140605352.0
561,MDavidMorris2,"Georgia, USA",,True,21203183.0
562,baldeguy56,US,,True,195017002.0
563,TruthFon,,,True,38409088.0
565,hartfordwolf,,,True,195950382.0
566,AnnaGziryan,Armenia,,True,74322691.0
568,cliff46holland,,,True,130150322.0
569,Anton23Rnton,Republic of Croatia,,True,100749502.0
570,Sara13Beth,⇢ down the rabbit hole ⇣,,True,82060983.0
571,brynybrath,To Powys & Beyond ,,True,106026811.0
572,Faridppdp,,,True,3582320.0
573,ANTIPOLLITICA,Fuori dal Pollaio,,True,116734904.0
575,CasualCHRIS81,block206,,True,193377025.0
576,SimonPhillipsUK,UK ✔ #LeaveEU ,,True,129962370.0
578,Kango_V,,,True,220325609.0
580,mkpdavies,"Woking, England",,True,239684589.0
581,DougallChops,on a bike,,True,100166477.0
582,RabidCharles,fledgling military settlement,,True,62911842.0
583,averagegamer_27,,,True,25573319.0
584,jamilkh1,,,True,77125338.0
586,anthonykilbane,,,True,88926396.0
588,Marshal007_,Nigeria ,,True,169139817.0
589,StipendiaPay,"Beverley, England",,True,88164550.0
590,judge_fudge123,Queens Bench ,,True,204597947.0
591,menelaolemanine,,,True,41645956.0
592,FBA_EUROPE,WorldWide,,True,61234752.0
593,twlabour,Tunbridge Wells,,True,101306210.0
594,Pauletonline,Burton upon Trent,,True,159084063.0
596,688i,Görlitz,,True,143166448.0
597,AtillatheNan,Comfy Chair Pontification. ,,True,135529168.0
598,roundtheback50,,,True,96000590.0
599,ardrain45,"Scourie, Sutherland.",,True,35821126.0
600,GeekCrypto,,,True,20047962.0
601,McGTed,,,True,87006188.0
603,olavlad,,,True,126678659.0
605,Hashim11,"Kampala, Uganda",,True,220699369.0
606,joannapickering,Worldwide ,,True,230409877.0
608,EBNPolicy,"Witney, Oxfordshire, England",,True,8505024.0
609,Poppy_Corbett,"Lambeth, London",,True,257660832.0
610,PatX53,Bury,,True,78982813.0
611,noreenjritchie,,,True,25944431.0
612,AndreaCroot,,,True,1150629.0
613,te_lnteresa,Panamá,,True,193402825.0
614,FakeRoscoe,,,True,219638074.0
618,Oaky_van_Dokey,,,True,218978288.0
619,MrsBettoJr,Penistone,,True,136088235.0
620,toirama,EUSSR,,True,151047424.0
622,ChefJhalsall,tonbridge to london,,True,159347488.0
623,mkasztelewicz,Sunderland/Leeds ,,True,167556005.0
624,warnradio,Rocky Mountains,,True,166678723.0
625,WGS_Watchman,West,,True,112408164.0
626,WatchmanIS216,Midwest,,True,232769550.0
629,greggjf,Northampton,,True,52401789.0
630,grayhart69,"Romford, London",,True,62852107.0
632,budbucks,,,True,66970689.0
635,ghost2yhoo,,,True,110098324.0
636,con026,workington,,True,134533089.0
637,donphill, derbyshire,,True,232173119.0
639,rmathematicus,Renaissance Nürnberg ,,True,162899401.0
640,AlisonRH,Mirfield UK,,True,232642297.0
642,methdirection,,,True,42199149.0
643,onursal_nilufer,,,True,104212988.0
644,K69atie,France ,,True,287649975.0
646,Alan_D_Jones,Swindon,,True,155374291.0
647,ampmdespatch,,,True,112852667.0
648,JustinVersion1,Glen World,,True,84548625.0
649,ajmahari,"Ontario, Canada",,True,226393834.0
650,phantom1877,,,True,161415757.0
651,ConnollyKieron,,,True,132371775.0
652,InvestingLatest,,,True,51523410.0
653,schigeli,aargau/schweiz,,True,137032636.0
655,leol54,,,True,56087078.0
657,RobHatch2010,Infidel - Patriot - London ,,True,160307248.0
658,davenwalters,,,True,106141903.0
659,massimparisi,Keyboardist/Composer,,True,108958385.0
660,HeronXdave,,,True,58856741.0
661,paula_murphy,Abu Dhabi,,True,138180791.0
662,charliejayne86,,,True,102587245.0
664,teknoteacher,"Preston, Bradford & London",,True,221104146.0
665,NessySordo,Londinium,,True,219487010.0
666,ConcernedHigh,,,True,80967314.0
667,AnitaSaysNo,ennis county CLare,,True,36317084.0
668,romford_stu,"Romford, Essex",,True,191121787.0
669,BorderKeroro,,,True,139672086.0
671,Far_Right_Watch,London and all over the UK,,True,143175877.0
672,jezz455,North Yorkshire. UK,,True,64462529.0
673,yourcolchester,Colchester,,True,182438727.0
674,wowscasino,Swaning Around,,True,90007468.0
675,ianrmillard,,,True,194785236.0
676,RuthHudson1973,,,True,103636000.0
677,shirleymcbrinn,Kinross,,True,225077053.0
678,kingericc,,,True,166614367.0
679,RhonddaLabour,Rhondda,,True,97334396.0
680,RchrdHill8,,,True,40193221.0
681,gandamaluko,,,True,217811154.0
682,lelliott94,21,,True,85925927.0
683,NoisyPhil,,,True,131460509.0
684,jillburrell,High Wycombe,,True,160023176.0
688,MmedeBeauvoir,"Bordeaux, Aquitaine",,True,236591532.0
690,Dorothea_00,,,True,54821296.0
691,bluebus05,west midlands UK,,True,117700239.0
692,C_FrancesBryony,"Highgarden, Westeros",,True,149305097.0
693,A_Chaos_Queen,Γεννημα θρεμμα Σεν Τροπιτισσα,,True,226974887.0
694,IanCLucas,Wrexham ,,True,198323259.0
695,fseabee,"Hastings, East Sussex, UK",,True,257168642.0
697,reddevils1966,"Salford, England",,True,29584703.0
698,MRWHOKIP,"Bromley, London",,True,42430767.0
699,NoThankEU2016,,,True,1339517.0
701,AshleyDale44,"Jersey City, NJ",,True,135639914.0
702,Abhinay25634260,,,True,88893418.0
703,AngelaPeitsi,ΘΕΣΣΑΛΟΝΙΚΗ,,True,146202581.0
706,MemesForRemain,,,True,37746.0
707,DCMorgan92,Ashington or Hull,,True,170211566.0
708,14Athena,,,True,60464136.0
712,tcthesaxman,"YORKSHIRE, LANCASHIRE",,True,112384563.0
713,CEandDLabour,,,True,66368823.0
714,ron23097,,,True,6363779.0
715,JohnPSandor,Brooklyn NY,,True,141952223.0
716,rob_blade,,,True,73319844.0
717,westy154,N 52°56' 0'' / W 1°8' 0'',,True,230715734.0
718,wmccarron,darkest somerset,,True,192522284.0
719,RosalindHicks8,Banbury,,True,117873237.0
721,ANDERSONUKIP,South West Hertfordshire,,True,75982808.0
723,WarksRed,In Exile in Warwickshire,,True,226312098.0
725,jfpoisson78,Rambouillet et Paris,,True,129719827.0
727,trbl_up_tmillrd,"Round Mill Rd, Cambridge CB1",,True,40441348.0
728,kawaiikadri,,,True,71711257.0
729,theHittheBside,,,True,54955324.0
731,ryan95stoz,newcastle ,,True,191753937.0
732,mcoichi,north london n15,,True,170035910.0
733,NoToRetroTax,Earth,,True,63886558.0
734,HelenMagi,,,True,161526295.0
735,jelle_simons,"Rotterdam, Zuid-Holland",,True,42590577.0
737,Proolfoofed,,,True,545346.0
739,Euronetfr,,,True,82720529.0
740,SandyMarrett,,,True,157710057.0
742,nudinits,Woolly Bush,,True,81420285.0
743,man9oorr3,,,True,64336320.0
744,BitaiteBot,,,True,44759924.0
745,Ralph_Essex,Portsmouth UK,,True,177053613.0
746,JohnJoh60210099,"Lytham St. Annes, England",,True,10403891.0
747,TeddyUKIPClark,,,True,76419275.0
748,tweeter1_,,,True,119862023.0
751,GaryGazzamk,,,True,95516290.0
752,DanGreen4114,"Watford, UK / Brighton, UK",,True,109422398.0
753,MarcSte24066077,,,True,1263670.0
754,ProudPatriot101,The Universe. ,,True,164609624.0
755,GotALightBoy,Albion (possibly perfidious),,True,50241396.0
756,MorriganWolfe,Wavertree ,,True,73865866.0
757,TheWarisOnn,,,True,82104024.0
758,WorldOil,Houston,,True,230197077.0
761,BenVanDerVelde,Pale Blue Dot,,True,168470591.0
762,Rodquevedo1,Buenos Aires,,True,104827714.0
763,tonyhall97,,,True,109075612.0
764,thebigragoo666,valhalla,,True,112673236.0
765,lambandflag99,The North,,True,68523504.0
766,gas914,DFW MetroPlex,,True,229525257.0
767,jazzmasterLV75,"Greece ,Athens, Exarchia ",,True,132892141.0
768,Weaxq,,,True,34699512.0
769,BarbaraACannon,,,True,232458822.0
770,rathgorn,"Stone, Staffordshire, UK",,True,212583747.0
771,Penbedw,Cymru / Wales,,True,117885567.0
772,ccdbristol,,,True,174071999.0
773,ShakeyStephens,Green Door,,True,193982020.0
775,Jsutt20,The Lone Star State,,True,54009847.0
776,therealfalls,"Belfast,N.Irealnd",,True,161004781.0
778,Ashrobwood,medway,,True,232075902.0
779,JmJohnpj,,,True,65769780.0
780,t5monkey,,,True,142835946.0
781,misskizzylew,,,True,110727638.0
785,Davidok83349544,,,True,29558525.0
786,shagsterjo,"Edinburgh, IN",,True,15149659.0
787,jimmysouljazz,"Babylonshire, England",,True,129312716.0
788,timwarby61,north west,,True,107610872.0
789,adamwilson64,,,True,137644795.0
790,money4uramf,"Rapid City, South Dakota",,True,30249666.0
791,russjb2512,Sheffield England ,,True,18837545.0
795,thewomble24,,,True,45737801.0
796,TheGrumpyBitch,Camden/Kent,,True,207355885.0
798,antoniomele101,"Guildford, UK",,True,85498335.0
799,trevburnip,,,True,232370739.0
800,JaneCarlos91,,,True,7493416.0
801,ThorpeLynden,Frinton-On-Sea,,True,35792506.0
802,grahamdunn129,,,True,149701637.0
803,theoriginalmull,"Hereford, UK",,True,162115225.0
804,RonaldElzenga,regio Amsterdam,,True,207048342.0
806,ianscooper,,,True,88996612.0
808,littlerottas,Uk,,True,152686157.0
809,EspinoSergioGLZ,País Valencià,,True,149458333.0
810,NelleByczek,Silicon Valley,,True,23559.0
811,aliciaaibot,Virtual Reality,,True,6692577.0
812,fortda432,,,True,5789989.0
815,clairebotai,,,True,5120179.0
816,miroirdufou,,,True,128908292.0
817,nickers94,One Direction Concert,,True,220314840.0
818,sentinel_bot,,,True,932393.0
819,barnesy_3,,,True,106288332.0
820,lizziegibbon,,,True,20122644.0
821,HuntScanlon,"Greenwich, CT",,True,37025514.0
822,agski48,,,True,111100365.0
825,Neill1968,,,True,83467342.0
826,SNPYouthWest,"Scotland, Europe",,True,7462736.0
828,Tarrantennis,"Leicester, UK.",,True,124076342.0
830,VirtualDelight,,,True,105013049.0
831,StephenMilward,"Rainworth, Nottinghamshire UK",,True,233990829.0
832,MeettheClooneys,,,True,14708435.0
833,TomMarkstahler,,,True,106205464.0
835,alildn400,,,True,42085587.0
837,gturcati,"Torino, Italy_New York, USA",,True,227020591.0
838,Harriet_Claire,,,True,147168119.0
839,terencehooson,u.k.,,True,148023424.0
842,WadjaKnow,,,True,59415311.0
844,luckythelab,,,True,229157959.0
845,MacJuanma,Somewhere Over The Rainbow,,True,161717226.0
846,NormskiRoss,Stirling,,True,44191874.0
847,kush_peshin,,,True,164714191.0
848,SarahHenney,Liverpool / New Brighton,,True,231315671.0
850,n10hairbear,Muswell Hillbilly,,True,190035680.0
853,Wintatron,,,True,165939740.0
855,TournayDavid,"50.430482,4.500769",,True,158600413.0
856,PARROTVOTTI,Middle of the ocean,,True,129030746.0
857,jed_hamilton,London and Los Angeles,,True,38800209.0
859,ZodiacNein,I never block anyone,,True,77014105.0
860,2015Shaun,The Aquacopernicus Corridor,,True,37937705.0
861,BristolComSense,"Bristol,England,United Kingdom",,True,121684587.0
862,FrazerGoodwin,My Blog:,,True,183389914.0
863,KPOPfan119,,,True,109823650.0
864,vincebelpiede,SF / Silicon Valley + Europe,,True,288619300.0
865,DrStevenWilson,Belfast ,,True,227066738.0
866,NickStevenson63,Somewhere in Southern England,,True,183946355.0
870,IslingtonMayor,"Islington, London",,True,3581244.0
871,cchapman46,ibrox,,True,157776228.0
872,biogand_history,Cambridge and Edinburgh,,True,25329212.0
873,Corpusmentis0,Irlanda del Norte,,True,168733101.0
874,mikesey1,"Glastonbury, England.",,True,214788427.0
875,ElementaryForce,,,True,172648652.0
876,theordinaryman2,GREAT Britain,,True,38356697.0
877,rogersurfacings,,,True,116555744.0
878,cybereek,Land of Tough Love,,True,146139188.0
879,AllLatest,,,True,43047996.0
880,TheAsphyx,"Ciderland, UK",,True,182147721.0
881,tomas_engle,Washington DC exurbs,,True,178006177.0
883,HouseWifeGaming,My own Little World,,True,26776810.0
887,litkittun,,,True,4841733.0
888,Oil_Guns_Merica,"Montana, North Carolina",,True,23692019.0
889,hedilamnna,Kt.SO / Schweiz / Switzerland,,True,111376533.0
890,AnybodybutEvans,Chigwell (Gtr London/Essex) UK,,True,136125382.0
891,ChristophGage,Westminster/Cardiff ,,True,168236597.0
893,DylanBlore,Britland,,True,62653575.0
894,kirstygal29,,,True,28697025.0
896,zopitedaniel,"Massachusetts, USA",,True,50834909.0
897,ClaireHanna,South Belfast,,True,232286219.0
898,CassianaDomecq1,,,True,140414204.0
899,smerconish,"Philadelphia, PA",,True,230440029.0
901,ianbstag,BEHIND YOU!!!,,True,190906763.0
904,FernandodeHaro,,,True,169796174.0
906,apictureofspace,,,True,96002115.0
907,stevenson_les,,,True,52312749.0
908,cscth,Cambridgeshire,,True,232711150.0
909,leethewiganer,Gods Country ,,True,138632627.0
911,Phil_Woodhouse,Earth,,True,99995994.0
915,ElianaBenador,אלוקים גדול,,True,221858781.0
